2019-01-25 09:40:26.345 INFO  DefaultFactory Logging to '/app/bin/Debug/netcoreapp2.1/' with level Info
2019-01-25 15:29:24.308 INFO  NServiceBus.LicenseManager No valid license could be found. Falling back to trial license with start date '2019-01-25'.

2019-01-25 15:33:39.731 INFO  DefaultFactory Logging to '/app/bin/Debug/netcoreapp2.1/' with level Info
2019-01-25 15:33:40.346 INFO  NServiceBus.LicenseManager No valid license could be found. Falling back to trial license with start date '2019-01-25'.

2019-01-25 16:22:40.166 INFO  DefaultFactory Logging to '/app/bin/Debug/netcoreapp2.1/' with level Info
2019-01-25 16:22:40.703 INFO  NServiceBus.LicenseManager No valid license could be found. Falling back to trial license with start date '2019-01-25'.

2019-01-25 16:27:39.601 INFO  DefaultFactory Logging to '/app/bin/Debug/netcoreapp2.1/' with level Info
2019-01-25 16:27:40.136 INFO  NServiceBus.LicenseManager No valid license could be found. Falling back to trial license with start date '2019-01-25'.

2019-01-25 16:40:12.198 INFO  DefaultFactory Logging to '/app/bin/Debug/netcoreapp2.1/' with level Info
2019-01-25 16:40:12.693 INFO  NServiceBus.LicenseManager No valid license could be found. Falling back to trial license with start date '2019-01-25'.

2019-01-25 16:46:33.928 INFO  DefaultFactory Logging to '/app/bin/Debug/netcoreapp2.1/' with level Info
2019-01-25 16:46:34.425 INFO  NServiceBus.LicenseManager No valid license could be found. Falling back to trial license with start date '2019-01-25'.

2019-01-25 16:54:54.507 INFO  DefaultFactory Logging to '/app/bin/Debug/netcoreapp2.1/' with level Info
2019-01-25 16:54:54.992 INFO  NServiceBus.LicenseManager No valid license could be found. Falling back to trial license with start date '2019-01-25'.

2019-01-25 17:19:40.460 INFO  DefaultFactory Logging to '/app/bin/Debug/netcoreapp2.1/' with level Info
2019-01-25 17:19:41.040 INFO  NServiceBus.LicenseManager No valid license could be found. Falling back to trial license with start date '2019-01-25'.

2019-01-25 17:31:08.506 INFO  DefaultFactory Logging to '/app/bin/Debug/netcoreapp2.1/' with level Info
2019-01-25 17:31:09.048 INFO  NServiceBus.LicenseManager No valid license could be found. Falling back to trial license with start date '2019-01-25'.

2019-01-25 20:19:47.670 INFO  DefaultFactory Logging to '/app/bin/Debug/netcoreapp2.1/' with level Info
2019-01-25 20:19:48.192 INFO  NServiceBus.LicenseManager No valid license could be found. Falling back to trial license with start date '2019-01-25'.

2019-01-25 20:23:02.587 INFO  DefaultFactory Logging to '/app/bin/Debug/netcoreapp2.1/' with level Info
2019-01-25 20:23:02.944 INFO  NServiceBus.LicenseManager No valid license could be found. Falling back to trial license with start date '2019-01-25'.

2019-01-25 20:24:18.362 INFO  DefaultFactory Logging to '/app/bin/Debug/netcoreapp2.1/' with level Info
2019-01-25 20:24:18.885 INFO  NServiceBus.LicenseManager No valid license could be found. Falling back to trial license with start date '2019-01-25'.

2019-01-25 20:36:21.059 INFO  DefaultFactory Logging to '/app/bin/Debug/netcoreapp2.1/' with level Info
2019-01-25 20:36:21.595 INFO  NServiceBus.LicenseManager No valid license could be found. Falling back to trial license with start date '2019-01-25'.

2019-01-25 20:41:41.888 INFO  DefaultFactory Logging to '/app/bin/Debug/netcoreapp2.1/' with level Info
2019-01-25 20:41:42.278 INFO  NServiceBus.LicenseManager No valid license could be found. Falling back to trial license with start date '2019-01-25'.

2019-01-25 20:45:47.251 WARN  NServiceBus.Transport.RabbitMQ.ChannelProvider Connection to the broker lost: CONNECTION_FORCED - broker forced connection closure with reason 'shutdown'
2019-01-25 20:45:47.268 INFO  NServiceBus.Transport.RabbitMQ.ChannelProvider Attempting to reconnect in 10 seconds.
2019-01-25 20:48:20.838 INFO  DefaultFactory Logging to '/app/bin/Debug/netcoreapp2.1/' with level Info
2019-01-25 20:48:21.197 INFO  NServiceBus.LicenseManager No valid license could be found. Falling back to trial license with start date '2019-01-25'.

